LFW/Afton_Smith_0001.jpg	38	F	147.170200	116.514800	106.340400	114.268500	126.292800	154.569800	120.082500	139.638500	158.401700	117.175500	135.938700	115.854100	96.562400	114.004200	116.118400	114.532800	144.395300	155.494700	108.190300	153.644800	68	72	170	174
LFW/Agbani_Darego_0001.jpg	22	F	150.077200	110.965100	103.037000	113.475700	126.028500	153.512700	117.439700	138.052900	162.894300	108.983100	137.260000	112.947100	93.391100	112.947100	112.682900	114.004200	144.923900	153.909100	107.133200	153.116300	61	78	183	200
LFW/Agnes_Bruckner_0001.jpg	22	F	147.963000	111.625800	104.490500	114.004200	130.917500	157.873200	123.253700	142.545500	159.194500	108.454500	136.731500	114.797000	93.919700	111.361500	115.061300	116.646900	148.095100	156.816100	113.740000	158.930200	76	79	178	181
LFW/Ahmad_Jbarah_0001.jpg	62	M	151.398500	112.286500	104.622600	107.265300	124.839300	159.987300	129.067700	142.809700	161.308700	112.947100	141.488400	111.625800	94.712500	106.868900	114.532800	107.661700	143.338300	161.837200	106.340400	158.137400	61	65	183	187
LFW/Ahmed_Ahmed_0001.jpg	40	M	146.245200	118.629000	105.547600	113.343600	119.950300	155.891100	128.274800	143.866800	155.230400	119.025400	137.260000	118.232600	96.298100	111.361500	114.797000	115.325600	137.788600	158.401700	102.112100	153.380500	55	79	177	201
LFW/Ahmed_Chalabi_0001.jpg	54	M	146.773800	115.854100	103.961900	111.229400	123.253700	156.551800	126.160700	137.260000	156.023300	117.439700	137.524300	114.268500	94.712500	110.568700	113.211400	111.890100	139.638500	158.401700	106.868900	154.701900	67	74	189	196
LFW/Amanda_Marsh_0001.jpg	35	F	152.984100	112.550700	103.961900	118.100400	132.767400	153.777000	139.109900	143.074000	163.158600	110.833000	142.809700	114.268500	91.805500	119.025400	116.118400	117.175500	153.909100	150.473600	111.625800	157.080300	78	79	180	181
LFW/Amanda_Plumer_0001.jpg	35	F	146.641600	116.514800	96.430200	112.022200	120.478900	168.179700	128.539100	140.431300	157.873200	118.761100	135.410100	114.268500	84.670200	111.361500	108.190300	112.682900	143.338300	170.558100	97.619500	165.801300	64	79	186	201
LFW/Amelia_Vega_0002.jpg	26	F	151.134300	112.682900	104.094000	111.757900	126.689200	152.323500	125.896400	138.581400	162.365800	112.154300	139.902700	113.211400	93.391100	110.568700	114.797000	112.947100	147.302300	152.059200	106.076100	152.587700	62	63	184	185
LFW/Karen_Allen_0001.jpg	34	F	146.641600	111.361500	103.301300	116.779000	131.578200	153.116300	123.782200	139.638500	155.759000	110.304400	137.524300	112.418600	93.919700	117.439700	112.682900	116.118400	153.909100	152.059200	109.247400	154.173400	75	77	177	179
LFW/Kate_Hudson_0004.jpg	26	F	151.002100	116.911200	106.340400	113.872100	128.539100	158.005300	121.932300	145.188200	160.515900	117.175500	141.488400	116.646900	98.940800	111.361500	113.740000	116.382700	144.923900	158.666000	112.154300	157.344600	74	78	176	180
LFW/Kristin_Scott_Thomas_0001.jpg	38	F	146.905900	110.700800	102.244200	112.286500	127.614200	150.077200	124.575100	135.938700	157.344600	109.511600	136.467200	111.890100	93.126800	111.890100	111.361500	112.682900	151.530700	149.152200	103.697700	151.002100	65	66	187	188
LFW/Laura_Bush_0030.jpg	50	F	147.038100	116.911200	109.908000	115.193400	127.878400	153.777000	135.938700	135.674400	154.701900	117.175500	139.374200	116.646900	100.790700	114.797000	119.025400	115.589900	143.866800	154.437600	111.890100	153.116300	77	80	179	182
